iter	Logloss
320	0.007375713717
321	0.007359821655
322	0.00734299671
323	0.007330016654
324	0.007317562376
325	0.007312685116
326	0.007291316557
327	0.007263051802
328	0.007246911767
329	0.007238800138
330	0.007228929817
331	0.007208365088
332	0.007177778741
333	0.007168026097
334	0.007154128593
335	0.007149745436
336	0.007131869336
337	0.007121180038
338	0.007109788932
339	0.007090495083
340	0.007076170388
341	0.007058952945
342	0.007044320604
343	0.007024739597
344	0.007015303104
345	0.006995889237
346	0.00697744445
347	0.006961434907
348	0.006937126116
349	0.006926983449
350	0.006921581797
351	0.006902361649
352	0.006881239342
353	0.006856753252
354	0.006839556465
355	0.006827372582
356	0.006808255372
357	0.006793718074
358	0.006786415065
359	0.006770853438
360	0.00675106272
361	0.0067385482
362	0.006722096071
363	0.006704790266
364	0.006692257862
365	0.006677092537
366	0.006663391008
367	0.006655884955
368	0.006628792712
369	0.006604823068
370	0.006593318227
371	0.00657807239
372	0.006570669693
373	0.006551665472
374	0.006539975566
375	0.006525400758
376	0.006522284101
377	0.00650976841
378	0.006499645849
379	0.006479764485
380	0.006462527843
381	0.006450051313
382	0.006435035379
383	0.006424566783
384	0.006400940558
385	0.006395537699
386	0.006380067637
387	0.006366139226
388	0.006351216736
389	0.006340205672
390	0.006331537311
391	0.006317534088
392	0.006301970322
393	0.006282084573
394	0.006267741282
395	0.006262856078
396	0.006251680925
397	0.006242228942
398	0.006221302721
399	0.006208474351
400	0.006195482853
401	0.00618386964
402	0.006169503386
403	0.006156356934
404	0.006128131129
405	0.006113168762
406	0.006097365425
407	0.006085595752
408	0.006067272761
409	0.006054815324
410	0.006038919246
411	0.006028010921
412	0.006017159877
413	0.006007703075
414	0.005995710033
415	0.005983797671
416	0.005978856894
417	0.005965074686
418	0.005950922589
419	0.005939988809
420	0.005926616463
421	0.00591561688
422	0.005905229116
423	0.005891397415
424	0.005882017497
425	0.005872060687
426	0.005858656189
427	0.005853396173
428	0.005833343355
429	0.005820426118
430	0.005811465117
431	0.005799132003
432	0.005784688083
433	0.005774071936
434	0.005761510709
435	0.005757146659
436	0.005748226493
437	0.005735002188
438	0.005725058969
439	0.005712984216
440	0.005707127724
441	0.005694574334
442	0.005690077658
443	0.005677579355
444	0.005666072895
445	0.005647455919
446	0.005644040591
447	0.005635834414
448	0.005626742872
449	0.005616652383
450	0.005604778639
451	0.005593908208
452	0.005583056186
453	0.005579038597
454	0.005564209874
455	0.005561273065
456	0.00555756793
457	0.005546397948
458	0.005529443834
459	0.005524407173
460	0.005510876629
461	0.005500463902
462	0.005485806199
463	0.005474616586
464	0.005463643414
465	0.005460044947
466	0.005448846488
467	0.005438413813
468	0.005430223349
469	0.005426788281
470	0.005401216807
471	0.005389959911
472	0.005378666956
473	0.005370254443
474	0.005359636175
475	0.005348541771
476	0.005334782111
477	0.005321542593
478	0.005317828239
479	0.005292833369
480	0.005281736726
481	0.005274134186
482	0.005270344264
483	0.005260858838
484	0.00525061261
485	0.00523986145
486	0.005229939154
487	0.005221502689
488	0.005212079625
489	0.005209544119
490	0.005200701037
491	0.005189661304
492	0.005180021934
493	0.00517736236
494	0.005169314064
495	0.005160286884
496	0.005149419332
497	0.005146737374
498	0.005138540916
499	0.005128795824
500	0.005119161957
501	0.005110484366
502	0.005100927234
503	0.005091564306
504	0.005088488966
505	0.005077955187
506	0.005068261518
507	0.005058734689
508	0.005055735991
509	0.005046994789
510	0.005044900118
511	0.005037235725
512	0.005028507504
513	0.005008075462
514	0.004998803267
515	0.004990323994
516	0.004981415395
517	0.004972124556
518	0.00495198322
519	0.004943888834
520	0.004934884303
521	0.004926184881
522	0.004918290252
523	0.004896435926
524	0.004894283408
525	0.004885945008
526	0.004877081048
527	0.004868478307
528	0.004860354199
529	0.004852334737
530	0.004844438693
531	0.004834596569
532	0.004832438654
533	0.004830295471
534	0.004828317416
535	0.004820601588
536	0.004810366627
537	0.004801860605
538	0.004794230517
539	0.004786317714
540	0.004779490646
541	0.004777279193
542	0.004769997405
543	0.004756948408
544	0.004744115768
545	0.004736805765
546	0.004729519791
547	0.004727649374
548	0.004720481718
549	0.004710751261
550	0.004703569119
551	0.004696185179
552	0.004689424042
553	0.004682135256
554	0.004680266887
555	0.004673190194
556	0.004666236955
557	0.004654088913
558	0.004647365501
559	0.004645533804
560	0.004638716011
561	0.004631351122
562	0.004625089616
563	0.004622191287
564	0.004613055205
565	0.004605910332
566	0.004604110622
567	0.004593216149
568	0.00459174958
569	0.004579305452
570	0.004572948377
571	0.004566504158
572	0.004550479448
573	0.004544163794
574	0.004537292973
575	0.004530958545
576	0.004529558762
577	0.004523825466
578	0.004511691765
579	0.004499697
580	0.004489066314
581	0.004482080018
582	0.004480298208
583	0.004473753146
584	0.004467043002
585	0.0044613026
586	0.004454878133
587	0.004447722081
588	0.004436437315
589	0.004430510545
590	0.004419663651
591	0.004413906422
592	0.004405998587
593	0.004400233122
594	0.004388621221
595	0.004366886887
596	0.004360059485
597	0.0043542891
598	0.004348181065
599	0.004341499062
600	0.004335347949
601	0.004329322506
602	0.004318370476
603	0.004311916236
604	0.004306142629
605	0.004300590744
606	0.004298870959
607	0.004293663905
608	0.00428816438
609	0.004277334974
610	0.004271694438
611	0.004266193329
612	0.004260678219
613	0.004249644847
614	0.004244355477
615	0.004239111928
616	0.004233592988
617	0.004228543622
618	0.004218076496
619	0.004212774711
620	0.004205985191
621	0.004200810035
622	0.004199220821
623	0.004194018352
624	0.004189116482
625	0.004184170573
626	0.004182651824
627	0.004177681793
628	0.004172591714
629	0.004171240107
630	0.004160603865
631	0.004150710387
632	0.004142817726
633	0.00413784937
634	0.004135960869
635	0.004130711291
636	0.004125845739
637	0.004115828736
638	0.004109442044
639	0.004108151362
640	0.004103438487
641	0.00410208556
642	0.004097286244
643	0.004092658324
644	0.004090191779
645	0.004085369375
646	0.004075860958
647	0.004066393621
648	0.004057084412
649	0.00405242131
650	0.004051056992
651	0.004044241675
652	0.004039661483
653	0.004035164386
654	0.004026189348
655	0.004021326131
656	0.004020016164
657	0.00401335779
658	0.004008593721
659	0.00399964201
660	0.003994916157
661	0.003990481631
662	0.003981421339
663	0.003973300086
664	0.003967286809
665	0.003963039253
666	0.00395416433
667	0.003946589957
668	0.003938120116
669	0.003933755465
670	0.003929586629
671	0.00392491819
672	0.003916188694
673	0.003914901551
674	0.00390651622
675	0.003898390186
676	0.00389702254
677	0.003892904984
678	0.003891119966
679	0.003886951877
680	0.003885221744
681	0.003883310067
682	0.003878804264
683	0.003874803666
684	0.003866710395
685	0.003862399787
686	0.003858505223
687	0.003854086559
688	0.003852778381
689	0.003851137396
690	0.003849727244
691	0.003845850144
692	0.003842099249
693	0.003840970334
694	0.003836941791
695	0.003830677559
696	0.003824447641
697	0.003820348527
698	0.003812391319
699	0.003804628598
700	0.003803009917
701	0.003794873988
702	0.003793327506
703	0.003791959062
704	0.003788019695
705	0.003783694252
706	0.003775304774
707	0.003770976602
708	0.003769698397
709	0.003768598732
710	0.003760835169
711	0.003759596208
712	0.003755636603
713	0.003752109726
714	0.003750955281
715	0.00374920053
716	0.003742592478
717	0.003741291562
718	0.003737394558
719	0.003733501211
720	0.003726223728
721	0.00371595032
722	0.003702382196
723	0.003698589429
724	0.003694911377
725	0.003693860369
726	0.003686280436
727	0.003682881248
728	0.003672839344
729	0.003668901764
730	0.003665517543
731	0.003658920386
732	0.003657643656
733	0.003647899794
734	0.003646837166
735	0.003637261433
736	0.003633694231
737	0.003626254797
738	0.00361694312
739	0.003615826236
740	0.003613809675
741	0.003612628508
742	0.003611445406
743	0.003609730373
744	0.003602413259
745	0.00359842941
746	0.003590957574
747	0.003587099137
748	0.003583604284
749	0.003582537585
750	0.003579232673
751	0.003570172631
752	0.003565770356
753	0.003562321928
754	0.003559052851
755	0.00355294283
756	0.00354572473
757	0.003542570526
758	0.003541103467
759	0.003540031169
760	0.00353813457
761	0.003528444926
762	0.003526929448
763	0.003518209177
764	0.003509659589
765	0.003506298609
766	0.003505196009
767	0.003500297647
768	0.003498459692
769	0.003496836122
770	0.00349088526
771	0.003486097011
772	0.003482829747
773	0.003479663173
774	0.003478747449
775	0.003475592857
776	0.003474515121
777	0.003473430048
778	0.003470415596
779	0.003468702336
780	0.003467828101
781	0.003466665576
782	0.003465123833
783	0.003457743256
784	0.003454622832
785	0.003451599859
786	0.003448672905
787	0.003445835084
788	0.003441960951
789	0.003433674743
790	0.003432151342
791	0.003428458787
792	0.003421256114
793	0.00342018147
794	0.003417142847
795	0.003410047819
796	0.003403751992
797	0.003396603949
798	0.003387999951
799	0.003381095856
800	0.003374244057
801	0.003371260043
802	0.003370206236
803	0.003367384353
804	0.003363673144
805	0.003361795362
806	0.003358847371
807	0.003357292696
808	0.00335058287
809	0.003344378729
810	0.00334161603
811	0.003333571226
812	0.003332629071
813	0.003331096308
814	0.003328377744
815	0.003327386237
816	0.003324431436
817	0.003323436853
818	0.003320800383
819	0.00331711577
820	0.003315857121
821	0.003308023925
822	0.003306656914
823	0.003303806331
824	0.003300043729
825	0.003297428291
826	0.003296344215
827	0.003292747287
828	0.003283785413
829	0.00328102876
830	0.003274278336
831	0.003272865136
832	0.003267080335
833	0.003258236113
834	0.003251636602
835	0.003248918115
836	0.003242369345
837	0.003236159174
838	0.003234216905
839	0.00323256396
840	0.003231375339
841	0.00322547983
842	0.003221993226
843	0.003219415585
844	0.003218269918
845	0.003212472905
846	0.003211473516
847	0.003208948353
848	0.003207608235
849	0.003201552305
850	0.003196159188
851	0.003189684065
852	0.003188724398
853	0.003185321803
854	0.003183977203
855	0.00318147758
856	0.003179907232
857	0.003178943914
858	0.003172615745
859	0.003166402889
860	0.003161211833
861	0.003158549614
862	0.003157343058
863	0.003155966308
864	0.003155031788
865	0.003148845129
866	0.003147692996
867	0.003146322978
868	0.003143876826
869	0.003139509732
870	0.003136188751
871	0.0031348598
872	0.003127076804
873	0.003126137868
874	0.003125260159
875	0.003122839404
876	0.003120288701
877	0.003114221247
878	0.003108964165
879	0.003107493215
880	0.003101554327
881	0.00310022202
882	0.003095089172
883	0.003093866187
884	0.003091510538
885	0.003085723942
886	0.003078149159
887	0.003074887047
888	0.003069206859
889	0.003063655089
890	0.003062755945
891	0.003061846595
892	0.003053469437
893	0.00305114805
894	0.003048635194
895	0.003045550894
896	0.003042991824
897	0.003042147041
898	0.003041296958
899	0.003039035401
900	0.00303438822
901	0.003028754023
902	0.003020530799
903	0.003018047568
904	0.003012482442
905	0.003010273701
906	0.003002433753
907	0.003001222596
908	0.002999971142
909	0.002996944758
910	0.002994771769
911	0.002991810594
912	0.002988808564
913	0.002987971428
914	0.002982523854
915	0.002976812139
916	0.002969118328
917	0.002963818898
918	0.002959373286
919	0.002954522197
920	0.002953697063
921	0.002949150682
922	0.002944653518
923	0.002942546805
924	0.002937355131
925	0.002936119453
926	0.002934912319
927	0.002927036417
928	0.00292621226
929	0.002918464602
930	0.00291727893
931	0.002914283276
932	0.002908431152
933	0.002899759617
934	0.002891341139
935	0.002889211552
936	0.00288395301
937	0.002876544646
938	0.002874182566
939	0.002868955749
940	0.002868125554
941	0.002865823838
942	0.002860699415
943	0.002858496768
944	0.002855651415
945	0.002853590296
946	0.002845352114
947	0.002838494209
948	0.002833618736
949	0.002828150406
950	0.002827369729
951	0.002823037373
952	0.002818079536
953	0.002816048302
954	0.002813809051
955	0.002809010762
956	0.002806983742
957	0.002805008456
958	0.002804076621
959	0.002798648423
960	0.002793835567
961	0.002791921922
962	0.002786544691
963	0.00278578023
964	0.002781075401
965	0.002780281584
966	0.002779519062
967	0.002776613251
968	0.002768771
969	0.002765050533
970	0.002760374649
971	0.002758179466
972	0.002757191186
973	0.00275529537
974	0.002754541828
975	0.002749878037
976	0.002748028438
977	0.002747162453
978	0.002741847058
979	0.002738420267
980	0.002737684087
981	0.002736966452
982	0.002734855239
983	0.002733054152
984	0.002730426991
985	0.002725959163
986	0.002723363162
987	0.002718453405
988	0.002714414674
989	0.002709955975
990	0.002709279937
991	0.00270508391
992	0.002697499704
993	0.002692312742
994	0.002687846046
995	0.002687108412
996	0.002682581965
997	0.002675767128
998	0.002669356366
999	0.002664418008
